date,value
2022-09-07,1859.0
2022-09-08,1895.0
2022-09-09,2065.0
2022-09-10,1259.0
2022-09-11,5560.0
2022-09-12,742.0
2022-09-13,1790.0
2022-09-14,2364.0
2022-09-15,273.0
2022-09-16,3330.0
2022-09-17,3114.0
2022-09-18,5809.0
2022-09-19,1509.0
2022-09-20,1717.0
2022-09-21,4169.0
2022-09-22,787.0
2022-09-23,2346.0
2022-09-24,2135.0
2022-09-25,337.0
2022-09-26,1876.0
2022-09-27,2869.0
2022-09-28,2714.0
2022-09-29,1110.0
2022-09-30,594.0
2022-10-01,3939.0
2022-10-02,2560.0
2022-10-03,1231.0
2022-10-04,1209.0
2022-10-05,1345.0
2022-10-06,3382.0
2022-10-07,176.0
2022-10-08,3975.0
2022-10-09,2893.0
2022-10-10,2044.0
2022-10-11,626.0
2022-10-12,135.0
2022-10-13,610.0
2022-10-14,121.0
2022-10-15,5464.0
2022-10-16,18176.0
2022-10-17,882.0
2022-10-18,354.0
2022-10-19,356.0
2022-10-20,396.0
2022-10-21,2885.0
2022-10-22,2401.0
2022-10-23,582.0
2022-10-24,264.0
2022-10-25,389.0
2022-10-26,1239.0
2022-10-27,476.0
2022-10-28,3134.0
2022-10-29,932.0
2022-10-30,90.0
2022-10-31,1634.0
2022-11-01,154.0
2022-11-02,372.0
2022-11-03,773.0
2022-11-04,1356.0
2022-11-05,6559.0
2022-11-06,4441.0
2022-11-07,118.0
2022-11-08,6812.0
2022-11-09,694.0
2022-11-10,4278.0
2022-11-11,2011.0
2022-11-12,1546.0
2022-11-13,4363.0
2022-11-14,3975.0
2022-11-15,3028.0
2022-11-16,331.0
2022-11-17,1551.0
2022-11-18,2016.0
2022-11-19,3599.0
2022-11-20,10545.0
2022-11-21,9405.0
2022-11-22,4160.0
2022-11-23,11312.0
2022-11-24,2377.0
2022-11-25,16430.0
2022-11-26,3614.0
2022-11-27,645.0
2022-11-28,4790.0
2022-11-29,873.0
2022-11-30,559.0
2022-12-01,3607.0
2022-12-02,1161.0
2022-12-03,536.0
2022-12-04,9312.0
2022-12-05,651.0
2022-12-06,3136.0
2022-12-07,1223.0
2022-12-08,3117.0
2022-12-09,728.0
2022-12-10,3231.0
2022-12-11,684.0
2022-12-12,1149.0
2022-12-13,334.0
2022-12-14,4554.0
2022-12-15,4624.0
2022-12-16,6622.0
2022-12-17,316.0
2022-12-18,3327.0
2022-12-19,53.0
2022-12-20,150.0
2022-12-21,698.0
2022-12-22,236.0
2022-12-23,293.0
2022-12-24,1008.0
2022-12-25,730.0
2022-12-26,955.0
2022-12-27,208.0
2022-12-28,1819.0
2022-12-29,267.0
2022-12-30,2364.0
2022-12-31,27.0
2023-01-01,2271.0
2023-01-02,154.0
2023-01-03,812.0
2023-01-04,806.0
2023-01-05,744.0
2023-01-06,3620.0
2023-01-07,113.0
2023-01-08,4904.0
2023-01-09,823.0
2023-01-10,2356.0
2023-01-11,1037.0
2023-01-12,430.0
2023-01-13,959.0
2023-01-14,128.0
2023-01-15,95.0
2023-01-16,354.0
2023-01-17,86.0
2023-01-18,128.0
2023-01-19,614.0
2023-01-20,3428.0
2023-01-21,2508.0
2023-01-22,754.0
2023-01-23,1586.0
2023-01-24,437.0
2023-01-25,1244.0
2023-01-26,364.0
2023-01-27,2137.0
2023-01-28,3343.0
2023-01-29,78.0
2023-01-30,176.0
2023-01-31,91.0
2023-02-01,137.0
2023-02-02,90.0
2023-02-03,2358.0
2023-02-04,2312.0
2023-02-05,1460.0
2023-02-06,853.0
2023-02-07,729.0
2023-02-08,467.0
2023-02-09,1554.0
2023-02-10,1013.0
2023-02-11,510.0
2023-02-12,152.0
2023-02-13,1458.0
2023-02-14,2721.0
2023-02-15,549.0
2023-02-16,1633.0
2023-02-17,4721.0
2023-02-18,1104.0
2023-02-19,7205.0
2023-02-20,5452.0
2023-02-21,2610.0
2023-02-22,1887.0
2023-02-23,1150.0
2023-02-24,1259.0
2023-02-25,6628.0
2023-02-26,1154.0
2023-02-27,1522.0
2023-02-28,3486.0
2023-03-01,351.0
2023-03-02,2212.0
2023-03-03,1901.0
2023-03-04,3823.0
2023-03-05,5839.0
2023-03-06,1214.0
2023-03-07,1629.0
2023-03-08,877.0
2023-03-09,2304.0
2023-03-10,4385.0
2023-03-11,988.0
2023-03-12,3185.0
2023-03-13,1012.0
2023-03-14,2258.0
2023-03-15,1664.0
2023-03-16,1050.0
2023-03-17,2157.0
2023-03-18,1103.0
2023-03-19,1798.0
2023-03-20,797.0
2023-03-21,3108.0
2023-03-22,525.0
2023-03-23,6108.0
2023-03-24,3712.0
2023-03-25,5642.0
2023-03-26,1937.0
2023-03-27,1676.0
2023-03-28,4011.0
2023-03-29,1067.0
2023-03-30,2796.0
2023-03-31,4803.0
2023-04-01,3326.0
2023-04-02,693.0
2023-04-03,2955.0
2023-04-04,1824.0
2023-04-05,1184.0
2023-04-06,2068.0
2023-04-07,3889.0
2023-04-08,3853.0
2023-04-09,3416.0
2023-04-10,2680.0
2023-04-11,2546.0
2023-04-12,2561.0
2023-04-13,1053.0
2023-04-14,3546.0
2023-04-15,2458.0
2023-04-16,3870.0
2023-04-17,552.0
2023-04-18,836.0
2023-04-19,5389.0
2023-04-20,1493.0
2023-04-21,5877.0
2023-04-22,1035.0
2023-04-23,1561.0
2023-04-24,1022.0
2023-04-25,930.0
2023-04-26,592.0
2023-04-27,2968.0
2023-04-28,1967.0
2023-04-29,2730.0
2023-04-30,2629.0
2023-05-01,2217.0
2023-05-02,6726.0
2023-05-03,2172.0
2023-05-04,2457.0
2023-05-05,2654.0
2023-05-06,999.0
2023-05-07,2049.0
2023-05-08,137.0
2023-05-09,4264.0
2023-05-10,2877.0
2023-05-11,1337.0
2023-05-12,3314.0
2023-05-13,7755.0
2023-05-14,5580.0
2023-05-15,4614.0
2023-05-16,993.0
2023-05-17,3968.0
2023-05-18,3345.0
2023-05-19,2328.0
2023-05-20,5846.0
2023-05-21,227.0
2023-05-22,2258.0
2023-05-23,2472.0
2023-05-24,5188.0
2023-05-25,1397.0
2023-05-26,2013.0
2023-05-27,1746.0
2023-05-28,4521.0
2023-05-29,157.0
2023-05-30,2111.0
2023-05-31,193.0
2023-06-01,669.0
2023-06-02,4565.0
2023-06-03,2731.0
2023-06-04,1570.0
2023-06-05,1868.0
2023-06-06,2494.0
2023-06-07,1104.0
2023-06-08,560.0
2023-06-09,736.0
2023-06-10,4709.0
2023-06-11,4268.0
2023-06-12,1967.0
2023-06-13,8060.0
2023-06-14,7367.0
2023-06-15,2777.0
2023-06-16,6484.0
2023-06-17,5356.0
2023-06-18,8549.0
2023-06-19,3431.0
2023-06-20,3377.0
2023-06-21,8082.0
2023-06-22,670.0
2023-06-23,2574.0
2023-06-24,2128.0
2023-06-25,1921.0
2023-06-26,4449.0
2023-06-27,2515.0
2023-06-28,5831.0
2023-06-29,2791.0
2023-06-30,6288.0
2023-07-01,4052.0
2023-07-02,12269.0
2023-07-03,18479.0
2023-07-04,5043.0
2023-07-05,889.0
2023-07-06,4973.0
2023-07-07,5690.0
2023-07-08,10917.0
2023-07-09,10263.0
2023-07-10,5124.0
2023-07-11,6516.0
2023-07-12,4457.0
2023-07-13,1187.0
2023-07-14,2065.0
2023-07-15,1340.0
2023-07-16,1575.0
2023-07-17,273.0
2023-07-18,397.0
2023-07-19,1190.0
2023-07-20,1833.0
2023-07-21,2416.0
2023-07-22,1678.0
2023-07-23,2214.0
2023-07-24,1091.0
2023-07-25,2214.0
2023-07-26,1339.0
2023-07-27,904.0
2023-07-28,3506.0
2023-07-29,1081.0
2023-07-30,1128.0
2023-07-31,648.0
2023-08-01,1514.0
2023-08-02,2483.0
2023-08-03,1165.0
2023-08-04,183.0
2023-08-05,5839.0
2023-08-06,9529.0
2023-08-07,3702.0
2023-08-08,2721.0
2023-08-09,459.0
2023-08-10,1268.0
2023-08-11,3383.0
2023-08-12,3472.0
2023-08-13,1424.0
2023-08-14,1510.0
2023-08-15,1030.0
2023-08-16,2355.0
2023-08-17,1980.0
2023-08-18,7454.0
2023-08-19,4050.0
2023-08-20,3950.0
2023-08-21,2103.0
2023-08-22,7082.0
2023-08-23,2169.0
2023-08-24,4442.0
2023-08-25,6146.0
2023-08-26,3819.0
2023-08-27,4940.0
2023-08-28,3005.0
2023-08-29,2319.0
2023-08-30,2197.0
2023-08-31,3409.0
2023-09-01,2974.0
2023-09-02,5277.0
2023-09-03,614.0
2023-09-04,2457.0
2023-09-05,3506.0
2023-09-06,2847.0
2023-09-07,1512.0
2023-09-08,983.0
2023-09-09,5061.0
2023-09-10,2927.0
2023-09-11,3294.0
2023-09-12,6880.0
2023-09-13,6641.0
2023-09-14,6447.0
2023-09-15,3246.0
2023-09-16,4426.0
2023-09-17,2333.0
2023-09-18,4559.0
2023-09-19,6007.0
2023-09-20,3995.0
2023-09-21,550.0
2023-09-22,5320.0
2023-09-23,5226.0
2023-09-24,6300.0
2023-09-25,3041.0
2023-09-26,4133.0
2023-09-27,5592.0
2023-09-28,2316.0
2023-09-29,17436.0
2023-09-30,2194.0
2023-10-01,4057.0
2023-10-02,1232.0
2023-10-03,6065.0
2023-10-04,4715.0
2023-10-05,5804.0
2023-10-06,7750.0
2023-10-07,1206.0
2023-10-08,3639.0
2023-10-09,1216.0
2023-10-10,5993.0
2023-10-11,10629.0
2023-10-12,7751.0
2023-10-13,741.0
2023-10-14,456.0
2023-10-15,7034.0
2023-10-16,2439.0
2023-10-17,390.0
2023-10-18,7510.0
2023-10-19,4957.0
2023-10-20,5226.0
2023-10-21,2331.0
2023-10-22,3263.0
2023-10-23,1709.0
2023-10-24,1328.0
2023-10-25,629.0
2023-10-26,1458.0
2023-10-27,2370.0
2023-10-28,1625.0
2023-10-29,2322.0
2023-10-30,807.0
2023-10-31,495.0
2023-11-01,613.0
2023-11-02,265.0
2023-11-03,921.0
2023-11-04,609.0
2023-11-05,2862.0
2023-11-06,836.0
2023-11-07,677.0
2023-11-08,565.0
2023-11-09,369.0
2023-11-10,2586.0
2023-11-11,3836.0
2023-11-12,2890.0
2023-11-13,1020.0
2023-11-14,375.0
2023-11-15,589.0
2023-11-16,1355.0
2023-11-17,2660.0
2023-11-18,347.0
2023-11-19,838.0
2023-11-20,268.0
2023-11-21,1214.0
2023-11-22,2307.0
2023-11-23,293.0
2023-11-24,5579.0
2023-11-25,2926.0
2023-11-26,153.0
2023-11-27,752.0
2023-11-28,159.0
2023-11-29,606.0
2023-11-30,369.0
2023-12-01,684.0
2023-12-02,332.0
2023-12-03,139.0
2023-12-04,201.0
2023-12-05,526.0
2023-12-06,712.0
2023-12-07,3816.0
2023-12-08,1136.0
2023-12-09,1840.0
2023-12-10,2964.0
2023-12-11,227.0
2023-12-12,2398.0
2023-12-13,294.0
2023-12-14,767.0
2023-12-15,1866.0
2023-12-16,2018.0
2023-12-17,2529.0
2023-12-18,391.0
2023-12-19,308.0
2023-12-20,3048.0
2023-12-21,2750.0
2023-12-22,877.0
2023-12-23,248.0
2023-12-24,1592.0
2023-12-25,155.0
2023-12-26,363.0
2023-12-27,2605.0
2023-12-28,1302.0
2023-12-29,1288.0
2023-12-30,15951.0
2023-12-31,7395.0
2024-01-01,982.0
2024-01-02,241.0
2024-01-03,1789.0
2024-01-04,1652.0
2024-01-05,1355.0
2024-01-06,200.0
2024-01-07,1219.0
2024-01-08,1755.0
2024-01-09,225.0
2024-01-10,1302.0
2024-01-11,1219.0
2024-01-12,252.0
2024-01-13,726.0
2024-01-14,264.0
2024-01-15,219.0
2024-01-16,352.0
2024-01-17,1105.0
2024-01-18,2044.0
2024-01-19,805.0
2024-01-20,753.0
2024-01-21,3663.0
2024-01-22,1665.0
2024-01-23,175.0
2024-01-24,1970.0
2024-01-25,1165.0
2024-01-26,1158.0
2024-01-27,1426.0
2024-01-28,1713.0
2024-01-29,1689.0
2024-01-30,298.0
2024-01-31,1008.0
2024-02-01,2062.0
2024-02-02,271.0
2024-02-03,269.0
2024-02-04,193.0
2024-02-05,1226.0
2024-02-06,203.0
2024-02-07,2327.0
2024-02-08,1228.0
2024-02-09,1113.0
2024-02-10,247.0
2024-02-11,2470.0
2024-02-12,1480.0
2024-02-13,464.0
2024-02-14,2179.0
2024-02-15,1524.0
2024-02-16,2506.0
2024-02-17,151.0
2024-02-18,2392.0
2024-02-19,142.0
2024-02-20,397.0
2024-02-21,2030.0
2024-02-22,1412.0
2024-02-23,1209.0
2024-02-24,2882.0
2024-02-25,1337.0
2024-02-26,2213.0
2024-02-27,1368.0
2024-02-28,1966.0
2024-02-29,1307.0
2024-03-01,151.0
2024-03-02,826.0
2024-03-03,4553.0
2024-03-04,1631.0
2024-03-05,391.0
2024-03-06,1394.0
2024-03-07,1484.0
2024-03-08,548.0
2024-03-09,411.0
2024-03-10,2413.0
2024-03-11,2860.0
2024-03-12,2438.0
2024-03-13,1525.0
2024-03-14,3641.0
2024-03-15,2685.0
2024-03-16,3126.0
2024-03-17,734.0
2024-03-18,2506.0
2024-03-19,575.0
2024-03-20,6200.0
2024-03-21,947.0
2024-03-22,2187.0
2024-03-23,710.0
2024-03-24,3517.0
2024-03-25,2187.0
2024-03-26,715.0
2024-03-27,1731.0
2024-03-28,2157.0
2024-03-29,1078.0
2024-03-30,2709.0
2024-03-31,1586.0
2024-04-01,2998.0
2024-04-02,3480.0
2024-04-03,1831.0
2024-04-04,2164.0
2024-04-05,2191.0
2024-04-06,1613.0
2024-04-07,3026.0
2024-04-08,3627.0
2024-04-09,1873.0
2024-04-10,2231.0
2024-04-11,1863.0
2024-04-12,4487.0
2024-04-13,437.0
2024-04-14,2316.0
2024-04-15,2102.0
2024-04-16,959.0
2024-04-17,5474.0
2024-04-18,2930.0
2024-04-19,6033.0
2024-04-20,2073.0
2024-04-21,3509.0
2024-04-22,2453.0
2024-04-23,1168.0
2024-04-24,2693.0
2024-04-25,2894.0
2024-04-26,1318.0
2024-04-27,3395.0
2024-04-28,607.0
2024-04-29,2513.0
2024-04-30,1782.0
2024-05-01,2652.0
2024-05-02,3245.0
2024-05-03,2687.0
2024-05-04,9325.0
2024-05-05,6144.0
2024-05-06,2636.0
2024-05-07,460.0
2024-05-08,7257.0
2024-05-09,4135.0
2024-05-10,7255.0
2024-05-11,12617.0
2024-05-12,1088.0
2024-05-13,3356.0
2024-05-14,5956.0
2024-05-15,3114.0
2024-05-16,1567.0
2024-05-17,5923.0
2024-05-18,2636.0
2024-05-19,9095.0
2024-05-20,1375.0
2024-05-21,979.0
2024-05-22,2138.0
2024-05-23,4115.0
2024-05-24,9074.0
2024-05-25,5422.0
2024-05-26,9404.0
2024-05-27,6148.0
2024-05-28,5147.0
2024-05-29,4065.0
2024-05-30,3471.0
2024-05-31,3824.0
2024-06-01,7659.0
2024-06-02,1690.0
2024-06-03,3242.0
2024-06-04,9360.0
2024-06-05,16623.0
2024-06-06,25013.0
2024-06-07,13822.0
2024-06-08,13776.0
2024-06-09,20687.0
2024-06-10,869.0
2024-06-11,3603.0
2024-06-12,1740.0
2024-06-13,9301.0
2024-06-14,17155.0
2024-06-15,3447.0
2024-06-16,4118.0
2024-06-17,2855.0
2024-06-18,23549.0
2024-06-19,14446.0
2024-06-20,3379.0
2024-06-21,9243.0
2024-06-22,5064.0
2024-06-23,1913.0
2024-06-24,2602.0
2024-06-25,1138.0
2024-06-26,1580.0
2024-06-27,6051.0
2024-06-28,2713.0
2024-06-29,1938.0
2024-06-30,1702.0
2024-07-01,1545.0
2024-07-02,2809.0
2024-07-03,3206.0
2024-07-04,4172.0
2024-07-05,1138.0
2024-07-06,3006.0
2024-07-07,4462.0
2024-07-08,1455.0
2024-07-09,1034.0
2024-07-10,1936.0
2024-07-11,3712.0
2024-07-12,2566.0
2024-07-13,7918.0
2024-07-14,4185.0
2024-07-15,8086.0
2024-07-16,5719.0
2024-07-17,7947.0
2024-07-18,5786.0
2024-07-19,3400.0
2024-07-20,4554.0
2024-07-21,25320.0
2024-07-22,5864.0
2024-07-23,1366.0
2024-07-24,4759.0
2024-07-25,3511.0
2024-07-26,1822.0
2024-07-27,845.0
2024-07-28,1809.0
2024-07-29,5876.0
2024-07-30,2975.0
2024-07-31,5937.0
2024-08-01,4688.0
2024-08-02,2030.0
2024-08-03,2742.0
2024-08-04,7735.0
2024-08-05,8620.0
2024-08-06,2795.0
2024-08-07,3182.0
2024-08-08,1786.0
2024-08-09,3351.0
2024-08-10,1514.0
2024-08-11,2073.0
2024-08-12,7158.0
2024-08-13,1156.0
2024-08-14,4853.0
2024-08-15,3982.0
2024-08-16,4347.0
2024-08-17,4778.0
2024-08-18,555.0
2024-08-19,1986.0
2024-08-20,1038.0
2024-08-21,5395.0
2024-08-22,2725.0
2024-08-23,2360.0
2024-08-24,2806.0
2024-08-25,985.0
2024-08-26,4498.0
2024-08-27,2716.0
2024-08-28,2994.0
2024-08-29,1955.0
2024-08-30,2092.0
2024-08-31,3063.0
2024-09-01,6411.0
2024-09-02,11848.0
2024-09-03,14625.0
2024-09-04,2824.0
2024-09-05,3405.0
2024-09-06,8129.0
2024-09-07,3786.0
2024-09-08,10777.0
2024-09-09,4422.0
2024-09-10,4932.0
2024-09-11,4307.0
2024-09-12,7198.0
2024-09-13,2635.0
2024-09-14,3836.0
2024-09-15,6457.0
2024-09-16,3105.0
2024-09-17,4512.0
2024-09-18,2762.0
2024-09-19,5032.0
2024-09-20,4923.0
2024-09-21,3098.0
2024-09-22,1760.0
2024-09-23,3407.0
2024-09-24,2783.0
2024-09-25,3207.0
2024-09-26,3889.0
2024-09-27,3982.0
2024-09-28,4975.0
2024-09-29,1581.0
2024-09-30,3942.0
2024-10-01,2381.0
2024-10-02,5415.0
2024-10-03,3493.0
2024-10-04,3828.0
2024-10-05,5031.0
2024-10-06,4284.0
2024-10-07,4601.0
2024-10-08,4777.0
2024-10-09,2152.0
2024-10-10,2904.0
2024-10-11,5450.0
2024-10-12,5810.0
2024-10-13,2684.0
2024-10-14,4456.0
2024-10-15,696.0
2024-10-16,4682.0
2024-10-17,2075.0
2024-10-18,1522.0
2024-10-19,2253.0
2024-10-20,5361.0
2024-10-21,5646.0
2024-10-22,3273.0
2024-10-23,3063.0
2024-10-24,3987.0
2024-10-25,5372.0
2024-10-26,4308.0
2024-10-27,8610.0
2024-10-28,3633.0
2024-10-29,2268.0
2024-10-30,1984.0
2024-10-31,4297.0
2024-11-01,5710.0
2024-11-02,6903.0
2024-11-03,3492.0
2024-11-04,3247.0
2024-11-05,5393.0
2024-11-06,8826.0
2024-11-07,8553.0
2024-11-08,4298.0
2024-11-09,30028.0
2024-11-10,7945.0
2024-11-11,7458.0
2024-11-12,4029.0
2024-11-13,2569.0
2024-11-14,7002.0
2024-11-15,6636.0
2024-11-16,14052.0
2024-11-17,6285.0
2024-11-18,3818.0
2024-11-19,2207.0
2024-11-20,3598.0
2024-11-21,3501.0
2024-11-22,2130.0
2024-11-23,5679.0
2024-11-24,8385.0
2024-11-25,6590.0
2024-11-26,3652.0
2024-11-27,10191.0
2024-11-28,6603.0
2024-11-29,7408.0
2024-11-30,5248.0
2024-12-01,447.0
2024-12-02,1959.0
2024-12-03,1645.0
2024-12-04,2919.0
2024-12-05,1007.0
2024-12-06,1718.0
2024-12-07,1692.0
2024-12-08,3377.0
2024-12-09,6835.0
2024-12-10,2384.0
2024-12-11,8665.0
2024-12-12,7614.0
2024-12-13,8228.0
2024-12-14,6000.0
2024-12-15,20505.0
2024-12-16,33816.0
2024-12-17,8545.0
2024-12-18,5207.0
2024-12-19,8936.0
2024-12-20,3000.0
2024-12-21,3119.0
2024-12-22,6515.0
2024-12-23,1661.0
2024-12-24,4602.0
2024-12-25,2873.0
2024-12-26,4906.0
2024-12-27,1451.0
2024-12-28,4672.0
2024-12-29,3597.0
2024-12-30,4730.0
2024-12-31,4671.0
2025-01-01,3477.0
2025-01-02,494.0
2025-01-03,3877.0
2025-01-04,4765.0
2025-01-05,5858.0
2025-01-06,1167.0
2025-01-07,2215.0
2025-01-08,1127.0
2025-01-09,196.0
2025-01-12,2928.0
2025-01-14,2017.0
2025-01-15,4611.0
2025-01-16,2749.0
2025-01-17,1426.0
2025-01-18,2071.0
2025-01-19,3496.0
2025-01-20,503.0
2025-01-21,1091.0
2025-01-22,5357.0
2025-01-23,4928.0
2025-01-24,3790.0
2025-01-25,4632.0
2025-01-26,2272.0
2025-01-27,8289.0
2025-01-28,1530.0
2025-01-29,5531.0
2025-01-30,7244.0
2025-01-31,1720.0
2025-02-01,2798.0
2025-02-02,10260.0
2025-02-03,7029.0
2025-02-04,2312.0
2025-02-05,8019.0
2025-02-06,9309.0
2025-02-07,4837.0
2025-02-08,8403.0
2025-02-09,6127.0
2025-02-10,8976.0
2025-02-11,8604.0
2025-02-12,3180.0
2025-02-13,5130.0
2025-02-14,2989.0
2025-02-15,2427.0
2025-02-16,1801.0
2025-02-17,2349.0
2025-02-18,1011.0
2025-02-19,2674.0
2025-02-20,1028.0
2025-02-21,340.0
2025-02-22,424.0
2025-02-23,3349.0
2025-02-24,3341.0
2025-02-25,895.0
2025-02-26,8153.0
2025-02-27,5629.0
2025-02-28,1248.0
2025-03-01,6792.0
2025-03-02,1407.0
2025-03-03,8260.0
2025-03-04,1079.0
2025-03-05,5862.0
2025-03-06,5462.0
2025-03-07,2408.0
2025-03-08,4068.0
2025-03-09,680.0
2025-03-10,6356.0
2025-03-11,2127.0
2025-03-12,5655.0
2025-03-13,2320.0
2025-03-14,2860.0
2025-03-15,1621.0
2025-03-16,1542.0
2025-03-17,353.0
2025-03-18,2461.0
2025-03-19,2096.0
2025-03-20,172.0
2025-03-21,1462.0
2025-03-22,1981.0
2025-03-23,210.0
2025-03-24,7306.0
2025-03-25,1780.0
2025-03-26,4948.0
2025-03-27,5664.0
2025-03-28,4805.0
2025-03-29,5549.0
2025-03-30,6103.0
2025-03-31,319.0
2025-04-01,5840.0
2025-04-02,10817.0
2025-04-03,270.0
2025-04-04,1541.0
2025-04-05,701.0
2025-04-06,3007.0
2025-04-07,5500.0
2025-04-08,917.0
2025-04-09,6327.0
2025-04-10,5324.0
2025-04-13,1519.0
2025-04-14,6760.0
2025-04-15,1101.0
2025-04-16,7588.0
2025-04-17,1542.0
2025-04-18,2047.0
2025-04-19,2912.0
2025-04-20,673.0
2025-04-21,4717.0
2025-04-22,3080.0
2025-04-23,4663.0
2025-04-24,3201.0
2025-04-25,1129.0
2025-04-26,1720.0
2025-04-27,5740.0
2025-04-28,6090.0
2025-04-29,3502.0
2025-04-30,5005.0
2025-05-01,4803.0
2025-05-02,1885.0
2025-05-03,1788.0
2025-05-04,936.0
2025-05-05,4193.0
2025-05-06,2422.0
2025-05-07,5822.0
2025-05-08,5567.0
2025-05-09,1725.0
2025-05-10,640.0
2025-05-11,1445.0
2025-05-12,380.0
